id,fragility_model_id,reviewer,source,basis,num_observations,reference_id,edp_metric,edp_unit,ds_rank,ds_description,median,beta,probability
D2021.013a-1,D2021.013a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Minor leakage at flange connections  -  1 leak per 1000 feet of pipe.,2.25,0.4,1.0
D2021.013a-2,D2021.013a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Pipe Break - 1 break per 1000 feet of pipe.,4.1,0.4,1.0
D2021.013b-1,D2021.013b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Lateral Brace Failure - 1 failure per 1000 feet of pipe.,1.5,0.4,1.0
D2021.014a-1,D2021.014a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Minor leakage at flange connections  -  1 leak per 1000 feet of pipe.,2.25,0.4,1.0
D2021.014a-2,D2021.014a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Pipe Break - 1 break per 1000 feet of pipe.,4.1,0.4,1.0
D2021.014b-1,D2021.014b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Lateral Brace Failure - 1 failure per 1000 feet of pipe.,1.5,0.4,1.0
D2021.021a-1,D2021.021a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Minor leakage at flange connections  -  1 leak per 1000 feet of pipe.,1.5,0.4,1.0
D2021.021a-2,D2021.021a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Pipe Break - 1 break per 1000 feet of pipe. ,2.6,0.4,1.0
D2021.022a-1,D2021.022a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Minor leakage at flange connections  -  1 leak per 1000 feet of pipe.,1.5,0.4,1.0
D2021.022a-2,D2021.022a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Pipe Break - 1 break per 1000 feet of pipe. ,2.6,0.4,1.0
D2021.023a-1,D2021.023a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Minor leakage at flange connections  -  1 leak per 1000 feet of pipe.,2.25,0.4,1.0
D2021.023a-2,D2021.023a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Pipe Break - 1 break per 1000 feet of pipe.,4.1,0.4,1.0
D2021.023b-1,D2021.023b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Lateral Brace Failure - 1 failure per 1000 feet of pipe.,1.5,0.4,1.0
D2021.023b-2,D2021.023b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Vertical Brace Failure - 1 failure per 1000 feet of pipe.,2.25,0.4,1.0
D2021.024a-1,D2021.024a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Minor leakage at flange connections  -  1 leak per 1000 feet of pipe.,2.25,0.4,1.0
D2021.024a-2,D2021.024a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Pipe Break - 1 break per 1000 feet of pipe.,4.1,0.4,1.0
D2021.024b-1,D2021.024b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Lateral Brace Failure - 1 failure per 1000 feet of pipe.,1.5,0.4,1.0
D2021.024b-2,D2021.024b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Vertical Brace Failure - 1 failure per 1000 feet of pipe.,2.25,0.4,1.0
D2022.011a-1,D2022.011a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Small Leakage at joints - 1 leak per 1000 feet of pipe.,0.55,,1.0
D2022.011a-2,D2022.011a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Large Leakage w/ major repair  - 1 leak per 1000 feet of pipe.,1.1,,1.0
D2022.011b-1,D2022.011b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,1.2,,1.0
D2022.011b-2,D2022.011b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Multiple supports failure and 60 feet of pipe fail per 1000 feet of pipe (assuming supports every 20 feet).,2.4,,1.0
D2022.012a-1,D2022.012a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Small Leakage at joints - 1 leak per 1000 feet of pipe.,0.55,,1.0
D2022.012a-2,D2022.012a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Large Leakage w/ major repair  - 1 leak per 1000 feet of pipe.,1.1,,1.0
D2022.012b-1,D2022.012b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,1.2,,1.0
D2022.012b-2,D2022.012b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Multiple supports failure and 60 feet of pipe fail per 1000 feet of pipe (assuming supports every 20 feet).,2.4,,1.0
D2022.013a-1,D2022.013a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Small Leakage at joints - 1 leak per 1000 feet of pipe.,0.55,,1.0
D2022.013a-2,D2022.013a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Large Leakage w/ major repair - 1 leak per 1000 feet of pipe.,1.1,,1.0
D2022.013b-1,D2022.013b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,2.25,,1.0
D2022.014a-1,D2022.014a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Small Leakage at joints - 1 leak per 1000 feet of pipe.,0.55,,1.0
D2022.014a-2,D2022.014a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Large Leakage w/ major repair - 1 leak per 1000 feet of pipe.,1.1,,1.0
D2022.014b-1,D2022.014b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,3.0,,1.0
D2022.021a-1,D2022.021a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Minor leakage at flange connections  -  1 leak per 1000  feet of pipe.,1.5,,1.0
D2022.021a-2,D2022.021a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Pipe Break - 1 break per 1000 feet of pipe.,2.6,,1.0
D2022.022a-1,D2022.022a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Minor leakage at flange connections  -  1 leak per 1000  feet of pipe. ,1.5,,1.0
D2022.022a-2,D2022.022a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Pipe Break - 1 break per 1000 feet of pipe.,2.6,,1.0
D2022.023a-1,D2022.023a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Minor leakage at flange connections  -  1 leak per 1000  feet of pipe. ,2.25,,1.0
D2022.023a-2,D2022.023a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Pipe Break - 1 break per 1000 feet of pipe.,4.1,,1.0
D2022.023b-1,D2022.023b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Lateral Brace Failure - 1 failure per 1000 foot of pipe.,1.5,,1.0
D2022.023b-2,D2022.023b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Vertical Brace Failure - 1 failure per 1000 feet of pipe.,2.25,,1.0
D2022.024a-1,D2022.024a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Minor leakage at flange connections  -  1 leak per 1000  feet of pipe.  ,2.25,,1.0
D2022.024a-2,D2022.024a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Pipe Break - 1 break per 1000 feet of pipe.,4.1,,1.0
D2022.024b-1,D2022.024b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Lateral Brace Failure - 1 failure per 1000 foot of pipe.,1.5,,1.0
D2022.024b-2,D2022.024b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Vertical Brace Failure - 1 failure per 1000 feet of pipe. ,2.25,,1.0
D2031.011b-1,D2031.011b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,1.2,,1.0
D2031.011b-2,D2031.011b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Multiple supports failure and    60 feet of pipe fail per 1000 feet of pipe (assuming supports every 20 feet).,2.4,,1.0
D2031.012b-1,D2031.012b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,1.2,,1.0
D2031.012b-2,D2031.012b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Multiple supports failure and    60 feet of pipe fail per 1000 feet of pipe (assuming supports every 20 feet).,2.4,,1.0
D2031.013b-1,D2031.013b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,2.25,,1.0
D2031.014b-1,D2031.014b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,3.0,,1.0
D2031.021a-1,D2031.021a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Joints break - 1 break per 1000 feet of pipe.,2.25,,1.0
D2031.021b-1,D2031.021b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,1.2,,1.0
D2031.021b-2,D2031.021b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Multiple supports failure and    60 feet of pipe fail per 1000 feet of pipe (assuming supports every 20 feet),2.4,,1.0
D2031.022a-1,D2031.022a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,1.2,,1.0
D2031.022b-1,D2031.022b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,1.2,,1.0
D2031.022b-2,D2031.022b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Multiple supports failure and    60 feet of pipe fail per 1000 feet of pipe (assuming supports every 20 feet),2.4,,1.0
D2031.023a-1,D2031.023a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Joints break - 1 break per 1000 feet of pipe.,3.0,,1.0
D2031.023b-1,D2031.023b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,2.25,,1.0
D2031.024a-1,D2031.024a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Joints break - 1 break per 1000 feet of pipe.,3.0,,1.0
D2031.024b-1,D2031.024b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,2.25,,1.0
D2051.011a-1,D2051.011a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Small Leakage at joints - 1 leak per 1000 feet of pipe.,0.55,,1.0
D2051.011a-2,D2051.011a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Large Leakage w/ major repair - 1 leak per 1000 feet of pipe.,1.1,,1.0
D2051.011b-1,D2051.011b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,1.2,,1.0
D2051.011b-2,D2051.011b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Multiple supports failure and 60 feet of pipe fail per 1000 feet of pipe (assuming supports every 20 feet).,2.4,,1.0
D2051.012a-1,D2051.012a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Small Leakage at joints - 1 leak per 1000 feet of pipe.,0.55,,1.0
D2051.012a-2,D2051.012a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Large Leakage w/ major repair - 1 leak per 1000 feet of pipe.,1.1,,1.0
D2051.012b-1,D2051.012b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,1.2,,1.0
D2051.012b-2,D2051.012b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Multiple supports failure and 60 feet of pipe fail per 1000 feet of pipe (assuming supports every 20 feet).,2.4,,1.0
D2051.013a-1,D2051.013a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Small Leakage at joints - 1 leak per 1000 feet of pipe.,0.55,,1.0
D2051.013a-2,D2051.013a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Large Leakage w/ major repair - 1 leak per 1000 feet of pipe.,1.1,,1.0
D2051.013b-1,D2051.013b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,2.25,,1.0
D2051.014a-1,D2051.014a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Small Leakage at joints - 1 leak per 1000 feet of pipe.,0.55,,1.0
D2051.014a-2,D2051.014a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Large Leakage w/ major repair - 1 leak per 1000 feet of pipe.,1.1,,1.0
D2051.014b-1,D2051.014b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 0.5 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,3.0,,1.0
D2051.021a-1,D2051.021a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Minor leakage at flange connections  -  1 leak per 1000  feet of pipe.  Retighten flange at leaking joint.,1.5,,1.0
D2051.021a-2,D2051.021a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Pipe Break - 1 break per 1000 feet of pipe.,2.6,,1.0
D2051.021b-1,D2051.021b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Vertical Brace Failure - 1 failure per 1000 feet of pipe ,2.25,,1.0
D2051.022a-1,D2051.022a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Minor leakage at flange connections  -  1 leak per 1000  feet of pipe.,1.5,,1.0
D2051.022a-2,D2051.022a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Pipe Break - 1 break per 1000 feet of pipe.,2.6,,1.0
D2051.023a-1,D2051.023a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Minor leakage at flange connections  -  1 leak per 1000  feet of pipe.,2.25,,1.0
D2051.023a-2,D2051.023a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Pipe Break - 1 break per 1000 feet of pipe.,4.1,,1.0
D2051.023b-1,D2051.023b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Lateral Brace Failure - 0.01 failures per 20 foot pipe section.,1.5,,1.0
D2051.023b-2,D2051.023b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Vertical Brace Failure - 1 failure per 1000 feet of pipe.,2.25,,1.0
D2051.024a-1,D2051.024a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Minor leakage at flange connections  -  1 leak per 1000  feet of pipe.,2.25,,1.0
D2051.024a-2,D2051.024a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Pipe Break - 1 break per 1000 feet of pipe.,4.1,,1.0
D2051.024b-1,D2051.024b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Lateral Brace Failure - 1 failure per 1000 foot of pipe.,1.5,,1.0
D2051.024b-2,D2051.024b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Vertical Brace Failure - 1 failure per 1000 feet of pipe.,2.25,,1.0
D2061.011a-1,D2061.011a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Small Leakage at joints - 1 leak per 1000 feet of pipe.,0.55,,1.0
D2061.011a-2,D2061.011a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Large Leakage w/ major repair  - 1 leak per 1000 feet of pipe.  Replace one 20 ft section per 1000 LF pipe.,1.1,,1.0
D2061.011b-1,D2061.011b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 1 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,1.2,,1.0
D2061.011b-2,D2061.011b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Multiple supports failure and 60 feet of pipe fail per 1000 feet of pipe (assuming supports every 20 feet).,2.4,,1.0
D2061.012a-1,D2061.012a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Small Leakage at joints - 1 leak per 1000 feet of pipe.,0.55,,1.0
D2061.012a-2,D2061.012a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Large Leakage w/ major repair  - 1 leak per 1000 feet of pipe.  Replace one 20 ft section per 1000 LF pipe.,1.1,,1.0
D2061.012b-1,D2061.012b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 1 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,1.2,,1.0
D2061.012b-2,D2061.012b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Multiple supports failure and 60 feet of pipe fail per 1000 feet of pipe (assuming supports every 20 feet).,2.4,,1.0
D2061.013a-1,D2061.013a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Small Leakage at joints - 1 leak per 1000 feet of pipe.,0.55,,1.0
D2061.013a-2,D2061.013a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Large Leakage w/ major repair - 1 leak per 1000 feet of pipe.  Replace one 20 ft section per 1000 LF pipe.,1.1,,1.0
D2061.013b-1,D2061.013b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 1 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,2.25,,1.0
D2061.014a-1,D2061.014a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Small Leakage at joints - 1 leak per 1000 feet of pipe.,0.55,,1.0
D2061.014a-2,D2061.014a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Large Leakage w/ major repair - 1 leak per 1000 feet of pipe.  Replace one 20 ft section per 1000 LF pipe.,1.1,,1.0
D2061.014b-1,D2061.014b,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Isolated support failure w/o leakage - 1 supports fail per 1000 feet of pipe (assuming supports every 20 feet).,3.0,,1.0
D2061.021a-1,D2061.021a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Minor leakage at flange connections  -  1 leak per 1000  feet of pipe.,1.5,,1.0
D2061.021a-2,D2061.021a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Pipe Break - 1 break per 1000 feet of pipe.   Replace one 20 ft section per 1000 LF pipe.,2.6,,1.0
D2061.022a-1,D2061.022a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,1,Minor leakage at flange connections  -  1 leak per 1000  feet of pipe.,1.5,,1.0
D2061.022a-2,D2061.022a,NIST,FEMA P-58,'',,FEM-2018-SEI,"Peak Floor Acceleration, horizontal",g,2,Pipe Break - 1 break per 1000 feet of pipe.   Replace one 20 ft section per 1000 LF pipe.,2.6,,1.0
